X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID,MesoWestStationID,MesoWestURL
-115.24556,40.72806,4618,RUBY VALLEY,17412911,2024/02/08 20:03:54+00,33355574,260317,6900,Lower mid slope,40.72806,-115.24556,NV,Elko,USFS,04,HUMBOLDT/TOIYABE NF,RUBY MOUNTAINS RD,A,2.17 inches,1 mph,159 degrees ,48 deg. F,60 deg. F ,46 % ,14.2 volts,10 (unk),203 degrees,4 mph,585 w/m2,17412907,RBVN2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RBVN2&unit=0&timetype=GMT
-83.19694,38.6950000000001,4622,SHAWNEE,17366559,2024/02/08 19:44:34+00,614026FC,337501,1068,,38.695,-83.19694,OH,Scioto,S&PF,OHIO,OHIO DIV.OF FORESTRY,,A,5.39 inches,5 mph,180 degrees ,66 deg. F,103 deg. F ,20 % ,13.8 volts,8.3 (unk),199 degrees,18 mph,405 w/m2,17366556,TS732,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS732&unit=0&timetype=GMT
-82.39638,30.97524,4629,OKE-NW,18765335,2024/02/08 20:10:05+00,32B00A00,,125,,30.97524,-82.39638,GA,Charlton,FWS,REGION 4,OKEFENOKEE NWR,,A,5.28 inches,3 mph,153 degrees ,72 deg. F,NO DATA,43 % ,14 volts,NO DATA,200 degrees,8 mph,618 w/m2,18765330,TT331,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT331&unit=0&timetype=GMT
-84.5707,44.4717900000001,4635,ROSCOMMON,18418196,2024/02/08 20:10:35+00,326B0480,203401,1176,,44.47179,-84.5707,MI,Roscommon,S&PF,MICHIGAN,DEPT OF NATURAL RES.,,A,0 inches,11 mph,182 degrees ,57 deg. F,NO DATA,42 % ,13.7 volts,NO DATA,175 degrees,19 mph,342 w/m2,18418195,RSCM4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RSCM4&unit=0&timetype=GMT
-124.38497,47.9552800000001,4639,FORKS,17925653,2024/02/08 19:33:05+00,AAAF336A,450105,303,,47.95528,-124.38497,WA,Clallam,S&PF,WASHINGTON,DEPT. OF NATURAL RES,OLYMPIC,A,50 inches,2 mph,173 degrees ,45 deg. F,NO DATA,76 % ,15.1 volts,NO DATA,174 degrees,6 mph,217 w/m2,17925652,FRKW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FRKW1&unit=0&timetype=GMT
-85.52789,33.89347,4640,TERRAPIN CREEK,18611991,2024/02/08 19:34:54+00,3242534E,012301,805,,33.89347,-85.52789,AL,Cleburne,USFS,08,NF'S IN ALABAMA,Shoal Creek RD,A,9.4 inches,0 mph,167 degrees ,59 deg. F,65 deg. F ,34 % ,14.2 volts,10.5 (unk),204 degrees,0 mph,407 w/m2,18611986,TT276,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT276&unit=0&timetype=GMT
-118.69361,48.5377800000001,4644,BROWN MTN. ORCHARD,16969528,2024/02/08 19:56:14+00,326297BE,452514,3150,"FIRE WX FORECAST ZONE 686
Located in grassy opening in seed orchard of 24' ponderosa
pine, douglas-fir and larch trees.  Seed orchard is on
fairly flat mid slope bench.",48.53778,-118.69361,WA,Ferry,USFS,06,COLVILLE NF,REPUBLIC RD,A,3 inches,1 mph,73 degrees ,38 deg. F,41 deg. F ,72 % ,13.9 volts,26.6 (unk),18 degrees,7 mph,190 w/m2,16969525,BMFW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BMFW1&unit=0&timetype=GMT
-103.84389,44.1260500000001,4646,WHITETAIL PEAK,17720859,2024/02/08 20:08:44+00,AAC100AA,392607,6848,,44.12605,-103.84389,SD,Pennington,USFS,02,BLACK HILLS NF,,A,.41 inches,15 mph,290 degrees ,19 deg. F,22 deg. F ,90 % ,14.2 volts,19.2 (unk),277 degrees,32 mph,172 w/m2,17720856,WPKS2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WPKS2&unit=0&timetype=GMT
-115.2517,48.93442,4668,KNF PORTABLE 2,18278982,2023/10/18 16:23:34+00,325D67D8,,3222,,48.93442,-115.2517,MT,Lincoln,USFS,01,KOOTENAI NF,FORTINE RD,D,6.31 inches,2 mph,107 degrees ,49 deg. F,50 deg. F ,72 % ,12.9 volts,16.7 (unk),82 degrees,4 mph,75 w/m2,18278979,TT166,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT166&unit=0&timetype=GMT
-94.38386,31.1772,4669,ZAVALLA,17362972,2024/02/08 20:02:24+00,32888010,413503,127,,31.1772,-94.38386,TX,Angelina,USFS,08,NF'S IN TEXAS,ANGELINA,A,15.61 inches,1 mph,155 degrees ,70 deg. F,72 deg. F ,72 % ,12.5 volts,13.3 (unk),203 degrees,4 mph,124 w/m2,17362968,ZVLT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ZVLT2&unit=0&timetype=GMT
-106.819,37.1198900000001,4672,BUCKLES,18755094,2024/02/08 19:46:55+00,AAB72324,055905,9230,"RAWS sits on a meadow bench in an area of mountain grassland, aspen and gambel oak brush. Site is accessed from FDR 663 (Buckles Lake Road) by a small nonsystem two-track road. FDR 663 can become very slick with mud beginning about 1.5 miles below the site.",37.11989,-106.819,CO,Archuleta,USFS,02,SAN JUAN NF,Pagosa,A,4.84 inches,3 mph,254 degrees ,25 deg. F,NO DATA,89 % ,14.4 volts,NO DATA,200 degrees,7 mph,278 w/m2,18755091,TT329,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT329&unit=0&timetype=GMT
-107.30528,37.2269400000001,4676,DEVIL MTN.,16929336,2024/02/08 19:58:44+00,323A37A2,055901,7460,"FIRE WX ZONE: 295
MID SLOPE SITE",37.22694,-107.30528,CO,Archuleta,USFS,02,SAN JUAN NF,PAGOSA RD,A,6.17 inches,4 mph,202 degrees ,35 deg. F,41 deg. F ,56 % ,14.6 volts,19.2 (unk),198 degrees,10 mph,331 w/m2,16929333,DYKC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=DYKC2&unit=0&timetype=GMT
-107.72944,37.49611,4677,BIG BEAR PARK,17351721,2024/02/08 19:55:24+00,3276A080,055807,10341,STATION SITS ABOVE FR 682 IN BIG BEAR PARK,37.49611,-107.72944,CO,La Plata,USFS,02,SAN JUAN NF,COLUMBINE RD,A,3.35 inches,9 mph,229 degrees ,20 deg. F,NO DATA,88 % ,14.7 volts,NO DATA,247 degrees,14 mph,258 w/m2,17351718,BBRC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BBRC2&unit=0&timetype=GMT
-102.80944,34.82861,4680,BOOTLEG,17427747,2024/02/08 20:03:14+00,8841F508,418801,4058,,34.82861,-102.80944,TX,Deaf Smith,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,.5 inches,19 mph,263 degrees ,58 deg. F,64 deg. F ,21 % ,13.6 volts,9.8 (unk),284 degrees,30 mph,743 w/m2,17427746,BLGT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BLGT2&unit=0&timetype=GMT
-155.56278,58.8025000000001,4681,COVILLE,17534240,2024/02/07 07:04:43+00,3280B12C,,1567,,58.8025,-155.56278,AK,,NPS,ALASKA,KATMAI NP & PRESERVE,,A,NO DATA,NO DATA,0 degrees ,NO DATA,NO DATA,95 % ,13.6 volts,NO DATA,147.8 degrees,NO DATA,0 w/m2,17534238,COVA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=COVA2&unit=0&timetype=GMT
-121.71028,43.75694,4682,ROUND MOUNTAIN,16971572,2024/02/08 20:06:34+00,324782E6,352605,5813,"STA. SITS DUE SOUTH OF ROUND MTN. LOOKOUT; ON N-S RIDGE.
WICKIUP RES. IS VISIBLE BELOW, TO THE SSW. Station is on the
summit of Round Mt.  20 yard pack in from parking area below
Lookout.  nw",43.75694,-121.71028,OR,Deschutes,USFS,06,DESCHUTES/OCHOCO NF,,A,11.01 inches,8 mph,301 degrees ,27 deg. F,38 deg. F ,93 % ,14.1 volts,13.8 (unk),311 degrees,15 mph,280 w/m2,16971568,RNDC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RNDC1&unit=0&timetype=GMT
-152.67134,59.9753700000001,4683,SILVER SALMON LAKES,18355735,2024/02/08 19:32:24+00,32352246,,23,,59.97537,-152.67134,AK,,NPS,ALASKA,LAKE CLARK NP,,A,NO DATA,NO DATA,36 degrees ,NO DATA,NO DATA,82 % ,13.2 volts,NO DATA,52 degrees,NO DATA,7.7 w/m2,18355733,SVRA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SVRA2&unit=0&timetype=GMT
-100.19831,35.44647,4684,WHEELER RAWS,18422291,2024/02/08 19:52:24+00,AAB68126,418802,2375,,35.44647,-100.19831,TX,Wheeler,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,2.73 inches,17 mph,253 degrees ,66 deg. F,75 deg. F ,19 % ,13.6 volts,9.7 (unk),255 degrees,29 mph,686 w/m2,18422290,WHRT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WHRT2&unit=0&timetype=GMT
-105.74972,39.41083,4685,KENOSHA PASS,17352500,2024/02/08 19:54:44+00,3269D71C,,10200,,39.41083,-105.74972,CO,Park,USFS,02,PIKE/SAN ISABE NF,SOUTH PARK,A,.99 inches,8 mph,233 degrees ,30 deg. F,45 deg. F ,42 % ,14.4 volts,11.5 (unk),241 degrees,30 mph,671 w/m2,17352496,KSHC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=KSHC2&unit=0&timetype=GMT
-81.16714,39.6092800000001,4686,MERRELL RIDGE,19072532,2024/02/08 19:32:54+00,32B6F498,337302,820,,39.60928,-81.16714,OH,Monroe,USFS,09,WAYNE NF,,AU,5.97 inches,4 mph,208 degrees ,64 deg. F,71 deg. F ,27 % ,14 volts,8.7 (unk),208 degrees,11 mph,265 w/m2,19072530,TT448,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT448&unit=0&timetype=GMT
-153.51806,58.70583,4689,FOURPEAKED,17558833,2024/02/08 20:17:03+00,328135C2,,1074,,58.70583,-153.51806,AK,,NPS,ALASKA,KATMAI NP & PRESERVE,,A,NO DATA,NO DATA,58 degrees ,NO DATA,NO DATA,100 % ,13.6 volts,NO DATA,56.4 degrees,NO DATA,31 w/m2,17558831,FPKA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FPKA2&unit=0&timetype=GMT
-154.83667,59.1108300000001,4691,PFAFF MINE,17541932,2024/02/08 19:43:23+00,FA65578A,,2018,,59.11083,-154.83667,AK,,NPS,ALASKA,KATMAI NP & PRESERVE,,A,NO DATA,NO DATA,105 degrees ,NO DATA,NO DATA,78 % ,12.9 volts,NO DATA,124.5 degrees,NO DATA,13 w/m2,17541930,FAFA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FAFA2&unit=0&timetype=GMT
-149.7307,59.8944000000001,4694,PEDERSEN LAGOON,17894941,2024/02/08 19:28:54+00,326AD012,,625,,59.8944,-149.7307,AK,Kenai Peninsula,NPS,ALASKA,KENAI FJORDS NP,,A,NO DATA,NO DATA,117 degrees ,NO DATA,NO DATA,80 % ,12.8 volts,NO DATA,244 degrees,NO DATA,8.6 w/m2,17894940,PEDA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PEDA2&unit=0&timetype=GMT
-105.33833,39.37944,4695,BAILEY,16924478,2024/02/08 20:22:54+00,3240E534,052001,7982,,39.37944,-105.33833,CO,Jefferson,USFS,02,PIKE/SAN ISABE NF,SOUTH PLATTE,A,.71 inches,7 mph,274 degrees ,40 deg. F,51 deg. F ,24 % ,13.9 volts,7.9 (unk),321 degrees,23 mph,600 w/m2,16924475,BAWC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BAWC2&unit=0&timetype=GMT
-120.54363,46.0810000000001,4696,HIGHBRIDGE,17522719,2024/02/08 19:56:04+00,52125562,452318,2106,,46.081,-120.54363,WA,Yakima,BIA,Northwest,Yakama Agency,Yakama Nation,A,3.75 inches,5 mph,228 degrees ,43 deg. F,NO DATA,46 % ,14.2 volts,NO DATA,137 degrees,9 mph,398 w/m2,17522717,HIBW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HIBW1&unit=0&timetype=GMT
-121.13756,46.22698,4698,SIGNAL PEAK,17117733,2024/02/08 19:29:24+00,3263F0A2,452307,5052,,46.22698,-121.13756,WA,Yakima,BIA,Northwest,Yakama Agency,Yakama Nation,A,4.29 inches,8 mph,317 degrees ,27 deg. F,NO DATA,91 % ,14.9 volts,NO DATA,319 degrees,18 mph,254 w/m2,17117731,SGNW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SGNW1&unit=0&timetype=GMT
-153.4675,60.22472,4699,CHIGMIT MTNS,17542182,2024/02/08 19:43:13+00,FA6544FC,,4658,,60.22472,-153.4675,AK,,NPS,ALASKA,LAKE CLARK NP,,A,NO DATA,NO DATA,94 degrees ,NO DATA,NO DATA,94 % ,13 volts,NO DATA,71 degrees,NO DATA,NO DATA,17542181,CGMA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CGMA2&unit=0&timetype=GMT
-121.08339,43.8350800000001,4702,TEPEE DRAW,16970293,2024/02/08 20:19:54+00,3235723A,352622,4735,"Site is located on a small knob in a fairly open, large ponderosa pine, sage and grass dominated area. Surrounding topography is mostly flat with small drainages leading north to the Millican Valley, Pine mountain 5 miles east, Horse ridge 4 miles to the north visible from site.",43.83508,-121.08339,OR,Deschutes,USFS,06,DESCHUTES/OCHOCO NF,BEND/FORT ROCK RD,A,7.45 inches,2 mph,91 degrees ,33 deg. F,36 deg. F ,77 % ,14.1 volts,20.2 (unk),74 degrees,5 mph,154 w/m2,16970289,TPEO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TPEO3&unit=0&timetype=GMT
-121.34314,43.9252200000001,4703,LAVA BUTTE,16970553,2024/02/08 05:24:54+00,323582BE,352618,4650,"STATION SITS ABOVE LAVA ROCK QUARRY ON A PEAK WHICH FACES
A SISTER PEAK TO THE SOUTH WITH A LOOKOUT ON IT.  SITE
DROPS OFF INTO VALLEYS ON ALL SIDES.  MAJOR DRAINAGE IS TO
THE SOUTH AND RUNS SW TO SE.",43.92522,-121.34314,OR,Deschutes,USFS,06,DESCHUTES/OCHOCO NF,,A,6.21 inches,0 mph,28 degrees ,29 deg. F,29 deg. F ,99 % ,13.2 volts,19.8 (unk),76 degrees,0 mph,0 w/m2,16970550,LBFO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LBFO3&unit=0&timetype=GMT
-107.22433,44.1067,4704,LEIGH CREEK,17149235,2024/02/08 20:14:14+00,32829234,480906,8334,"STATION IS LOCATED IN OPEN GRASS/SAGE MEADOW ON A WIDE RIDGETOP. FORESTED AREAS ARE SPARSE MATURE DOUGLAS FIR AFFECTED BY BUDWORM AND THINNED. AT HIGHER ELEVATIONS, OVER MATURE LODGEPOLE PINE AND SPRUCE/FIR MIXED CONIFER. WIND FLOW AT THE SITE IS GOOD. WEATHER PATTERNS SIMILAR TO WEST SLOPE OF THE N. ROCKY MTN",44.1067,-107.22433,WY,Washakie,USFS,02,BIG HORN NF,,A,.34 inches,5 mph,274 degrees ,22 deg. F,25 deg. F ,91 % ,14.2 volts,20.6 (unk),274 degrees,7 mph,296 w/m2,17149229,LEIW4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LEIW4&unit=0&timetype=GMT
-76.1598299999999,39.60738,4705,SUSQUEHANNA,17455908,2024/02/08 19:25:34+00,B8001182,180701,369,,39.60738,-76.15983,MD,Harford,S&PF,MARYLAND,DNR,,A,8.27 inches,3 mph,224 degrees ,53 deg. F,NO DATA,33 % ,14 volts,NO DATA,139 degrees,10 mph,332 w/m2,17455907,SSQM2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SSQM2&unit=0&timetype=GMT
-155.38389,58.36778,4706,THREE FORKS,17533730,2024/02/08 20:04:23+00,32803738,,1358,,58.36778,-155.38389,AK,,NPS,ALASKA,KATMAI NP & PRESERVE,,A,NO DATA,NO DATA,29 degrees ,NO DATA,NO DATA,61 % ,13 volts,NO DATA,84.3 degrees,NO DATA,12 w/m2,17533728,CONA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CONA2&unit=0&timetype=GMT
-106.98246,44.3079300000001,4707,SCHOOL HOUSE,16922167,2024/02/08 19:47:04+00,3239F5B2,481002,8101,STATION IS LOCATED IN OPEN GRASS/SAGE MEADOW ON A WIDE RIDGETOP. FORESTED AREAS WERE BURNED IN THE 1988 LOST FIRE AND ARE REGENERATED LODGEPOLE PINE AND SPRUCE/FIR MIXED CONIFER. WIND FLOW AT THE SITE IS GOOD AND WEATHER PATTERNS SIMILAR TO EAST SLOPE OF THE NORTHERN ROCKY MOUNTAINS. TOPOGRAPHY ROLLING HILLS.,44.30793,-106.98246,WY,Johnson,USFS,02,BIG HORN NF,Powder River RD,A,.32 inches,8 mph,79 degrees ,26 deg. F,36 deg. F ,87 % ,14.2 volts,15.4 (unk),70 degrees,10 mph,531 w/m2,16922160,SPKW4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SPKW4&unit=0&timetype=GMT
-150.33361,59.4725000000001,4708,MCARTHUR PASS,17533475,2024/02/08 20:04:13+00,3280244E,,1266,,59.4725,-150.33361,AK,,NPS,ALASKA,KENAI FJORDS NP,,A,NO DATA,NO DATA,0 degrees ,NO DATA,NO DATA,98 % ,13.1 volts,NO DATA,85.4 degrees,NO DATA,14 w/m2,17533472,MCPA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MCPA2&unit=0&timetype=GMT
-99.6307,32.5134200000001,4712,HAMBY,17312550,2024/02/08 20:03:24+00,8841D3E4,419401,1900,Rolling Plains of Texas and situated North of Abilene.,32.51342,-99.6307,TX,Taylor,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,2.76 inches,9 mph,222 degrees ,64 deg. F,67 deg. F ,23 % ,13.8 volts,9.1 (unk),240 degrees,17 mph,330 w/m2,17312548,HBYT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HBYT2&unit=0&timetype=GMT
-100.34458,34.1175400000001,4713,MATADOR,17311007,2024/02/08 20:03:44+00,884252FE,418902,1833,,34.11754,-100.34458,TX,Cottle,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,1.41 inches,17 mph,261 degrees ,68 deg. F,75 deg. F ,17 % ,14 volts,7.6 (unk),244 degrees,26 mph,696 w/m2,17311006,MATT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MATT2&unit=0&timetype=GMT
-97.81694,32.44694,4716,GRANBURY,17427239,2024/02/08 20:03:54+00,88412360,419702,792,,32.44694,-97.81694,TX,Hood,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,2.48 inches,7 mph,218 degrees ,66 deg. F,67 deg. F ,40 % ,13.6 volts,10.6 (unk),207 degrees,12 mph,243 w/m2,17427238,GRYT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=GRYT2&unit=0&timetype=GMT
-98.62361,48.52806,4719,HAMPDEN,17358632,2024/02/08 19:58:34+00,8376B362,320701,1582,"The Hampden RAWS is located on a 130 acre WPA (grass and
wetlands) surrounded by agricultural lands, wetlands, and
grasslands within the Praire Pothole Region of Northeast ND.",48.52806,-98.62361,ND,Ramsey,FWS,REGION 6,DEVILS LAKE NWR,Hampden WPA,A,.13 inches,5 mph,340 degrees ,27 deg. F,28 deg. F ,94 % ,12.6 volts,26.9 (unk),336 degrees,6 mph,47 w/m2,17358631,HMDN8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HMDN8&unit=0&timetype=GMT
-104.85572,39.8242500000001,4720,ARSENAL,17536805,2024/02/08 19:56:24+00,32930232,052301,5257,,39.82425,-104.85572,CO,Adams,FWS,REGION 6,,RockyMtn Arsenal NWR,A,.95 inches,19 mph,277 degrees ,51 deg. F,61 deg. F ,21 % ,13.8 volts,8.6 (unk),280 degrees,31 mph,646 w/m2,17536803,AENC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=AENC2&unit=0&timetype=GMT
-105.54278,39.3069400000001,4722,LOST PARK,17551902,2024/02/08 20:08:34+00,3290053C,,10656,,39.30694,-105.54278,CO,Park,USFS,02,PIKE/SAN ISABE NF,10,A,1.25 inches,5 mph,236 degrees ,32 deg. F,31 deg. F ,28 % ,14.2 volts,20.9 (unk),150 degrees,21 mph,750 w/m2,17551898,LSTC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LSTC2&unit=0&timetype=GMT
-100.56778,33.2325000000001,4723,JAYTON,17935896,2024/02/08 19:46:14+00,32B047D8,419001,1905,,33.2325,-100.56778,TX,Kent,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,1.08 inches,15 mph,257 degrees ,69 deg. F,78 deg. F ,15 % ,13.2 volts,7.1 (unk),233 degrees,24 mph,679 w/m2,17935894,JJYT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=JJYT2&unit=0&timetype=GMT
-104.47583,48.48722,4727,MEDICINE LAKE,17262644,2024/02/08 19:58:24+00,8376958E,241102,1975,"Mainly short/mixed grass native prairie with high levels of
exotic invasion (crested wheatgrass, smoothbrome,bluegrass)",48.48722,-104.47583,MT,Sheridan,FWS,REGION 6,MEDICINE LAKE NWR,Montana Fire Zone,A,.29 inches,18 mph,341 degrees ,29 deg. F,30 deg. F ,84 % ,14.4 volts,24.1 (unk),354 degrees,27 mph,167 w/m2,17262643,MLKM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MLKM8&unit=0&timetype=GMT
-94.66756,38.2403100000001,4729,STATE LINE,17512229,2024/02/08 19:47:14+00,3290F5B8,145801,797,,38.24031,-94.66756,KS,Linn,FWS,REGION 6,FLINT HILLS NWR,Marais des Cygnes NW,A,3.3 inches,17 mph,229 degrees ,70 deg. F,77 deg. F ,24 % ,13.4 volts,9 (unk),215 degrees,37 mph,643 w/m2,17512227,TRDK1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TRDK1&unit=0&timetype=GMT
-98.75917,43.25861,4730,LAKE ANDES,17409327,2024/02/08 19:41:55+00,83788290,395901,1710,Flat.  Veg is smooth brome.,43.25861,-98.75917,SD,Charles Mix,FWS,REGION 6,LAKE ANDES NWR,,A,.14 inches,28 mph,284 degrees ,39 deg. F,42 deg. F ,78 % ,13.9 volts,26.9 (unk),288 degrees,39 mph,231 w/m2,17409326,RLAS2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RLAS2&unit=0&timetype=GMT
-118.51211,32.9243300000001,4732,HOEPPEL,17558036,2024/02/08 19:43:14+00,9330C164,,1218,,32.92433,-118.51211,CA,Los Angeles,DOD,USN,SAN DIEGO NAVEL BASE,,A,9.31 inches,18 mph,271 degrees ,52 deg. F,58 deg. F ,72 % ,14.1 volts,19.9 (unk),287 degrees,26 mph,550 w/m2,17558034,SIXC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SIXC1&unit=0&timetype=GMT
-98.56167,32.86722,4733,POSSUM KINGDOM,17310246,2024/02/08 20:05:04+00,8840A78E,419402,925,Grass/shrub mix,32.86722,-98.56167,TX,Palo Pinto,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,3.08 inches,8 mph,214 degrees ,66 deg. F,68 deg. F ,24 % ,13.5 volts,9.8 (unk),218 degrees,13 mph,343 w/m2,17310245,PKLT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PKLT2&unit=0&timetype=GMT
-106.00361,39.04139,4734,JONES HILL,17306156,2024/02/08 19:58:04+00,32862480,053004,9515,,39.04139,-106.00361,CO,Park,USFS,02,PIKE/SAN ISABE NF,FAIRPLAY,A,.46 inches,11 mph,303 degrees ,29 deg. F,38 deg. F ,35 % ,13 volts,9.2 (unk),304 degrees,18 mph,521 w/m2,17306153,JNSC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=JNSC2&unit=0&timetype=GMT
-100.23833,46.6813900000001,4735,LONG LAKE NWR,17512479,2024/02/08 19:47:24+00,837A9412,322901,1835,"The Long Lake RAWS is located on a hilltop 0.5 miles
Northwest of the Long Lake NWR headquarters. Vegetation is grassland with scattered wetlands.",46.68139,-100.23833,ND,Burleigh,FWS,REGION 6,LONG LAKE NWR,,A,.03 inches,21 mph,310 degrees ,28 deg. F,28 deg. F ,91 % ,13 volts,26.5 (unk),307 degrees,27 mph,64 w/m2,17512478,TS633,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS633&unit=0&timetype=GMT
-98.47842,38.1440000000001,4736,STAFFORD,17346349,2024/02/08 19:59:04+00,8375B46C,146501,1768,"Site is native grass covered sandhills, Prodominant grasses
are Switch grass and Big Bluestem.",38.144,-98.47842,KS,Stafford,FWS,REGION 6,QUIVIRA NWR,,A,1.4 inches,12 mph,306 degrees ,63 deg. F,75 deg. F ,34 % ,13.6 volts,9.9 (unk),288 degrees,21 mph,642 w/m2,17346347,QNRK1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QNRK1&unit=0&timetype=GMT
-96.99306,32.6091700000001,4737,CEDAR HILL SP,17423131,2024/02/08 20:07:44+00,884116FA,419701,520,,32.60917,-96.99306,TX,Dallas,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,4.2 inches,4 mph,230 degrees ,68 deg. F,70 deg. F ,39 % ,13 volts,11.1 (unk),236 degrees,9 mph,228 w/m2,17423130,CDHT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CDHT2&unit=0&timetype=GMT
-101.04917,34.41056,4738,CAPROCK,17312040,2024/02/08 20:07:54+00,8841E67E,418901,2561,grass and desert shrub,34.41056,-101.04917,TX,Briscoe,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,1.29 inches,16 mph,284 degrees ,65 deg. F,72 deg. F ,19 % ,13.6 volts,9.1 (unk),284 degrees,29 mph,662 w/m2,17312039,CAPT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CAPT2&unit=0&timetype=GMT
-101.43439,32.7690000000001,4739,GAIL RAWS,18422803,2024/02/08 19:51:04+00,AAC373CE,419101,2449,,32.769,-101.43439,TX,Borden,S&PF,TEXAS,TEXAS FOREST SERVICE,North,A,.26 inches,11 mph,242 degrees ,64 deg. F,73 deg. F ,18 % ,13.8 volts,7.9 (unk),224 degrees,22 mph,620 w/m2,18422802,FRKT2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FRKT2&unit=0&timetype=GMT
